video_id,channelId,title,categoryId,publishedAt,view_count,likes,comment_count,sampled_comments,sample_coverage_ratio,owner_top_comments,total_top_comments,owner_replies,total_replies,threads_with_owner_reply,owner_comments_total,audience_comments_total,all_comments_total,owner_engagement_share,response_rate,label_success_views_q75,label_success_likes_q75,likes_per_view_ratio,label_success_lpv_q75,log_owner_engagement_share,log_response_rate
bJbAZh3fv0g,UCuaFvcY4MhZY3U43mMt1dYQ,Coming Sept. 4 | Mulan | Disney+,1.0,2020-08-12 15:15:40+00:00,2849255.0,18755.0,5357.0,253.0,0.0472279260780287,0.0,246.0,0.0,7.0,0.0,0.0,253.0,253.0,0.0,0.0,1,0,0.006582422422703478,0,0.0,0.0
ELS5RLbSukU,UCIPPMRA040LQr5QPyJEbmXA,I Downloaded The World's Hardest Mod!,20.0,2020-08-11 17:38:00+00:00,6995945.0,311656.0,27408.0,386.0,0.0140834792761237,1.0,246.0,0.0,140.0,0.0,1.0,385.0,386.0,0.0025906735751295,0.0,1,1,0.044548091787456875,0,0.0025873235649509115,0.0
AVYBAxqykdE,UCA3-nIYWu4PTWkb6NwhEpzg,Mint Mobile Plus,22.0,2020-08-12 18:08:22+00:00,178920.0,13658.0,608.0,258.0,0.4243421052631579,0.0,250.0,0.0,8.0,0.0,0.0,258.0,258.0,0.0,0.0,0,0,0.07633579253297564,0,0.0,0.0
SnsPZj91R7E,UCZDdF_p-L88NWVpzF0vjvMQ,SURPRISING MY DAD WITH HIS DREAM TRUCK!! | Louie's Life,24.0,2020-08-10 22:26:59+00:00,1807840.0,119482.0,7620.0,404.0,0.053018372703412,1.0,250.0,0.0,154.0,0.0,1.0,403.0,404.0,0.0024752475247524,0.0,0,0,0.06609102575449155,0,0.002472189145388995,0.0
OQZ5ht79nEw,UCwtnkRZcvL4bfopzJ-Von8Q,Answering Your Assumptions About Us... Merrell Twins,23.0,2020-08-11 17:29:52+00:00,714272.0,50796.0,5565.0,269.0,0.0483378256963162,0.0,250.0,0.0,19.0,0.0,0.0,269.0,269.0,0.0,0.0,0,0,0.07111576542269611,0,0.0,0.0
-bCiD4QGSvQ,UC0WP5P-ufpRfjbNrmOWwLBQ,The Weeknd Experience LIVE - Director's Cut (Trailer),10.0,2020-08-12 20:22:35+00:00,214706.0,23827.0,1394.0,1163.0,0.8342898134863702,0.0,969.0,0.0,194.0,0.0,0.0,1163.0,1163.0,0.0,0.0,0,0,0.1109750076849273,1,0.0,0.0
FFt_dffYAtA,UCnzbVkknmqhRqUKg7RDTDeg,"NBA 2K21 Jump Shot Aiming, Quick Draw Gone!",20.0,2020-08-13 14:52:26+00:00,456698.0,17220.0,769.0,272.0,0.35370611183355,0.0,250.0,0.0,22.0,0.0,0.0,272.0,272.0,0.0,0.0,0,0,0.03770544210835169,0,0.0,0.0
5WjcDji3xYc,UCOpcACMWblDls9Z6GERVi1A,Honest Trailers | Avatar: The Last Airbender,1.0,2020-08-11 17:03:59+00:00,1457675.0,79372.0,6381.0,339.0,0.0531264692054536,1.0,249.0,0.0,90.0,0.0,1.0,338.0,339.0,0.0029498525073746,0.0,0,0,0.05445109506577255,0,0.0029455102297567823,0.0
FDq9QC206eU,UCIOoP9FirTzjvgeAYTJWLcg,Koffee - Pressure (Lyric Video),10.0,2020-08-12 15:00:05+00:00,454480.0,28225.0,1450.0,250.0,0.1724137931034483,0.0,248.0,0.0,2.0,0.0,0.0,250.0,250.0,0.0,0.0,0,0,0.06210394296778736,0,0.0,0.0
6TIsR_7nrNc,UC2rJLq19N0dGrxfib80M_fg,Kylie Jenner Reacts To 'WAP' Music Video Backlash,24.0,2020-08-10 18:41:19+00:00,1874582.0,16768.0,4126.0,391.0,0.09476490547746,1.0,246.0,2.0,145.0,1.0,3.0,388.0,391.0,0.0076726342710997,0.0040650406504065,0,0,0.008944927455827485,0,0.007643349312568002,0.0040568006956143874
I6hswz4rIrU,UCBMvc6jvuTxH6TNo9ThpYjg,Rainbow Six Siege: Operation Shadow Legacy Reveal Trailer | Ubisoft [NA],20.0,2020-08-11 17:13:53+00:00,613573.0,18458.0,2635.0,275.0,0.1043643263757115,0.0,248.0,0.0,27.0,0.0,0.0,275.0,275.0,0.0,0.0,0,0,0.030082810032384083,0,0.0,0.0
7g0oEVP1huA,UCVGYhYDZwm1CX9aruTFbcDg,Do Our Parents Approve Of Our Engagement? Q&A With Both Families,22.0,2020-08-12 16:08:30+00:00,350082.0,11789.0,1718.0,411.0,0.239231664726426,1.0,246.0,0.0,165.0,0.0,1.0,410.0,411.0,0.0024330900243309,0.0,0,0,0.03367496757902434,0,0.0024301348532917823,0.0
KX06ksuS6Xo,UCZRdNleCgW-BGUJf-bbjzQg,Diljit Dosanjh: CLASH (Official) Music Video | G.O.A.T.,10.0,2020-08-11 07:30:02+00:00,18824236.0,425319.0,35424.0,389.0,0.0109812556458897,1.0,234.0,0.0,155.0,0.0,1.0,388.0,389.0,0.0025706940874035,0.0,1,1,0.022594223744326198,0,0.00256739550524572,0.0
GTp-0S82guE,UCCgLoMYIyP0U56dEhEL1wXQ,Time to Talk..,26.0,2020-08-11 12:04:40+00:00,2874749.0,188014.0,20219.0,416.0,0.0205747069588011,1.0,249.0,0.0,167.0,0.0,1.0,415.0,416.0,0.0024038461538461,0.0,1,1,0.06540188378185365,0,0.0024009615375381117,0.0
W9Aen8hG20Y,UCR9NuNwCUIhMOLUQnLN7_WA,When Our Generation Gets Old and Hears a Throwback Song 5,23.0,2020-08-10 22:33:48+00:00,1686011.0,211361.0,19641.0,380.0,0.0193472837431902,1.0,250.0,0.0,130.0,0.0,1.0,379.0,380.0,0.0026315789473684,0.0,0,1,0.12536157830524236,1,0.0026281224062694904,0.0
CR4m1Lxpu0A,UCWZmCMB7mmKWcXJSIPRhzZw,THE BIGGEST FOOTBALL CHALLENGE EVER!,24.0,2020-08-12 18:00:01+00:00,1199146.0,65886.0,1546.0,295.0,0.1908150064683053,0.0,250.0,0.0,45.0,0.0,0.0,295.0,295.0,0.0,0.0,0,0,0.05494410188584209,0,0.0,0.0
MqePxS6iyvA,UCRijo3ddMTht_IHyNSNXpNQ,Swimming Pool Stereotypes,17.0,2020-08-17 21:59:54+00:00,6504558.0,430674.0,20009.0,456.0,0.0227897446149232,1.0,239.0,0.0,217.0,0.0,1.0,455.0,456.0,0.0021929824561403,0.0,1,1,0.06621110919450637,0,0.002190581379818569,0.0
b1reY72ktEc,UCNIuvl7V8zACPpTmmNIqP2A,The Russian Revolution - OverSimplified (Part 2),24.0,2020-08-18 00:00:10+00:00,1269836.0,106900.0,8350.0,469.0,0.0561676646706586,1.0,248.0,0.0,221.0,0.0,1.0,468.0,469.0,0.0021321961620469,0.0,0,0,0.08418409936401236,1,0.0021299262578248976,0.0
Cqbleas1mmo,UCNIuvl7V8zACPpTmmNIqP2A,The Russian Revolution - OverSimplified (Part 1),24.0,2020-08-17 23:30:09+00:00,1530570.0,150485.0,14693.0,462.0,0.0314435445450214,1.0,250.0,0.0,212.0,0.0,1.0,461.0,462.0,0.0021645021645021,0.0,0,1,0.09831958028708258,1,0.00216216300449516,0.0
BRhthZu0L94,UCbg_UMjlHJg_19SZckaKajg,NLE Choppa's 2020 XXL Freshman Freestyle,10.0,2020-08-17 16:01:14+00:00,1500944.0,89684.0,8217.0,420.0,0.0511135450894487,1.0,237.0,0.0,183.0,0.0,1.0,419.0,420.0,0.0023809523809523,0.0,0,0,0.05975172957818546,0,0.002378122404967347,0.0
KilybZma5vY,UCjIA3wwhi0QjSOXAZwOXbPA,Ozuna x Karol G x Myke Towers - Caramelo Remix  (Video Oficial),10.0,2020-08-17 20:00:13+00:00,6335804.0,459450.0,27291.0,423.0,0.0154996152577772,1.0,238.0,0.0,185.0,0.0,1.0,422.0,423.0,0.0023640661938534,0.0,1,1,0.07251644779415525,0,0.0023612761856797652,0.0
-PmkvlDk-yI,UCfp86n--4JvqKbunwSI2lYQ,5 Min Crafts: Baking,22.0,2020-08-17 19:54:59+00:00,1066082.0,125353.0,9195.0,12670.0,1.3779227841218054,0.0,10847.0,0.0,1823.0,0.0,0.0,12670.0,12670.0,0.0,0.0,0,0,0.11758288762027687,1,0.0,0.0
PRU3qndohWI,UCGwu0nbY2wSkW8N-cghnLpA,Animal Crossing used to be so much darker...,1.0,2020-08-16 18:06:58+00:00,4904640.0,342640.0,31919.0,273.0,0.0085528995269275,0.0,248.0,0.0,25.0,0.0,0.0,273.0,273.0,0.0,0.0,1,1,0.06986037711228552,0,0.0,0.0
Dn4WxSPmTeU,UC3EFKdXAU99j3ppGgvTz7XQ,2 Very Independent Baddies getting ready  or whatevah (FUNNY AF),22.0,2020-08-16 20:20:31+00:00,1853974.0,144079.0,7091.0,256.0,0.0361021012551121,0.0,248.0,0.0,8.0,0.0,0.0,256.0,256.0,0.0,0.0,0,1,0.0777136033191404,0,0.0,0.0
NkE0AMGzpJY,UCX6OQ3DkcsbYNE6H8uQQuVA,"Last To Leave $800,000 Island Keeps It",24.0,2020-08-15 20:00:02+00:00,27154888.0,1941573.0,192048.0,342.0,0.0017808047988003,1.0,213.0,0.0,129.0,0.0,1.0,341.0,342.0,0.0029239766081871,0.0,1,1,0.07149994505593248,0,0.0029197101033347286,0.0
DHFvf1YKfNM,UCJGgP4txIUr_7JTDvOGVQrA,Creating The Ultimate Nut Butter,23.0,2020-08-17 17:33:39+00:00,266814.0,38727.0,2992.0,340.0,0.1136363636363636,1.0,249.0,0.0,91.0,0.0,1.0,339.0,340.0,0.0029411764705882,0.0,0,0,0.145146056803616,1,0.0029368596733096814,0.0
CsRKOZAu1lc,UCYUbNjkuE4lsr2v1Id2O1oA,Lightning strikes seen across SF Bay Area during rare thunderstorm,25.0,2020-08-16 15:55:38+00:00,1127913.0,8862.0,4019.0,315.0,0.0783777058969893,0.0,248.0,0.0,67.0,0.0,0.0,315.0,315.0,0.0,0.0,0,0,0.007856988969893954,0,0.0,0.0
MZ4JGye4dQU,UCijULR2sXLutCRBtW3_WEfA,Dreamcatcher(드림캐쳐) 'BOCA' MV,10.0,2020-08-17 09:00:00+00:00,5226694.0,317288.0,44730.0,357.0,0.0079812206572769,0.0,248.0,0.0,109.0,0.0,0.0,357.0,357.0,0.0,0.0,1,1,0.06070529478098392,0,0.0,0.0
Vxo8S4kt5Ts,UCHcb3FQivl6xCRcHC2zjdkQ,How I lost 15 Pounds (World’s Easiest Diet),24.0,2020-08-17 17:01:30+00:00,395850.0,46377.0,4341.0,277.0,0.0638101819857175,0.0,250.0,0.0,27.0,0.0,0.0,277.0,277.0,0.0,0.0,0,0,0.1171580143993937,1,0.0,0.0
NvYRj8cPwXk,UCDYoRaOBygvmVdRqne0XG2A,"The 2021 Ram TRX Is Going To Kick The Ford Raptor’s BUTT — No, You’re Wrong!",2.0,2020-08-17 16:00:12+00:00,88569.0,2486.0,1092.0,285.0,0.260989010989011,0.0,250.0,0.0,35.0,0.0,0.0,285.0,285.0,0.0,0.0,0,0,0.028068511555962017,0,0.0,0.0
QcTwbXLMm9c,UCi3OE-aN09WOcN9d2stCvPg,Dixie's $30k Birthday Gift Mission | Charli D'Amelio,22.0,2020-08-15 17:00:11+00:00,6977573.0,401289.0,20743.0,253.0,0.0121968856963795,0.0,246.0,0.0,7.0,0.0,0.0,253.0,253.0,0.0,0.0,1,1,0.05751125785427111,0,0.0,0.0
aj3SlTgDrdY,UC_ntXHv-XdKCD7CPynVvnQw,DRAGONBALL FighterZ – Master Roshi Announcement Trailer,20.0,2020-08-16 19:01:25+00:00,708830.0,21383.0,2624.0,296.0,0.1128048780487804,0.0,249.0,0.0,47.0,0.0,0.0,296.0,296.0,0.0,0.0,0,0,0.03016661258693904,0,0.0,0.0
7vR2lPExR00,UCZW5lIUz93q_aZIkJPAC0IQ,Rich Brian - Don't Care (Official Music Video),24.0,2020-08-18 04:00:00+00:00,474255.0,80583.0,4216.0,265.0,0.0628557874762808,0.0,246.0,0.0,19.0,0.0,0.0,265.0,265.0,0.0,0.0,0,0,0.16991491918904386,1,0.0,0.0
JrOvJ3229gw,UC8oimTPVHKiC7oL3QgdKbgg,KUWTK Takes on Coronavirus This September | E!,24.0,2020-08-17 16:10:01+00:00,292034.0,6245.0,563.0,335.0,0.5950266429840142,0.0,242.0,0.0,93.0,0.0,0.0,335.0,335.0,0.0,0.0,0,0,0.02138449632577029,0,0.0,0.0
7eQG8mRlYHM,UCWFKCr40YwOZQx8FHU_ZqqQ,Galaxy Note 20 Ultra Durability Test - What is 'Victus' Glass?,26.0,2020-08-17 13:15:46+00:00,834173.0,59375.0,6319.0,268.0,0.0424117740148757,0.0,250.0,0.0,18.0,0.0,0.0,268.0,268.0,0.0,0.0,0,0,0.0711782807643019,0,0.0,0.0
A5tdgQAZuVY,UCZD2qRU8J82XGdGdUWYneNQ,Sean O'Malley's Damaged Foot EXPLAINED (Sean O'Malley vs Marlon Vera),17.0,2020-08-16 11:05:05+00:00,984237.0,13373.0,3288.0,260.0,0.0790754257907542,0.0,250.0,0.0,10.0,0.0,0.0,260.0,260.0,0.0,0.0,0,0,0.01358717463375183,0,0.0,0.0
JFm7YDVlqnI,UCQznUf1SjfDqx65hX3zRDiA,Drake - Laugh Now Cry Later (Official Music Video) ft. Lil Durk,10.0,2020-08-14 04:00:08+00:00,27050030.0,1330718.0,85034.0,315.0,0.003704400592704,0.0,245.0,0.0,70.0,0.0,0.0,315.0,315.0,0.0,0.0,1,1,0.049194695902370536,0,0.0,0.0
LQLlMi6Wns8,UCabq3No3wXbs6Ut-Pux6SzA,"Irish People Try Celebrity Alcohol (Ryan Reynolds, Aviation Gin)",24.0,2020-08-17 20:00:02+00:00,233083.0,16559.0,2288.0,410.0,0.1791958041958042,1.0,250.0,3.0,160.0,3.0,4.0,406.0,410.0,0.0097560975609756,0.012,0,0,0.0710433622357701,0,0.009708814126960884,0.011928570865273802
aBsvtyygr0g,UC78cxCAcp7JfQPgKxYdyGrg,WHAT MY LIFE IS REALLY LIKE...,24.0,2020-08-16 19:00:20+00:00,2962725.0,225600.0,11384.0,276.0,0.0242445537596626,0.0,250.0,0.0,26.0,0.0,0.0,276.0,276.0,0.0,0.0,1,1,0.07614611548489988,0,0.0,0.0
ZU0TbWuIBIQ,UCn8wUiFIZsxbnvsiQmaVoIg,WE DID IT! Our Announcement... 👶,24.0,2020-08-17 00:11:36+00:00,621149.0,50840.0,6896.0,267.0,0.0387180974477958,0.0,249.0,0.0,18.0,0.0,0.0,267.0,267.0,0.0,0.0,0,0,0.08184831658748545,0,0.0,0.0
JXyIE7x78Tc,UCzJIliq68IHSn-Kwgjeg2AQ,This New Too Faced Foundation...I HAVE THOUGHTS,26.0,2020-08-17 01:07:10+00:00,261948.0,21782.0,1115.0,261.0,0.2340807174887892,0.0,249.0,6.0,12.0,6.0,6.0,255.0,261.0,0.0229885057471264,0.0240963855421686,0,0,0.0831539084093026,0,0.02272825107755608,0.023810648693718458
YuCqyvBlcK8,UCpko_-a4wgz2u_DgDgd9fqA,$4 Pancake Vs. $88 Pancake,22.0,2020-08-16 15:00:13+00:00,1040631.0,47730.0,2829.0,256.0,0.0904913396960056,0.0,250.0,0.0,6.0,0.0,0.0,256.0,256.0,0.0,0.0,0,0,0.045866402211735,0,0.0,0.0
UYEyhB0AGlw,UC6107grRI4m0o2-emgoDnAA,Crawling Down A Torpedo Tube -US NAVY Nuclear Submarine - Smarter Every Day 241,28.0,2020-08-16 13:00:41+00:00,1267373.0,71413.0,4975.0,425.0,0.0854271356783919,1.0,250.0,1.0,175.0,1.0,2.0,423.0,425.0,0.0047058823529411,0.004,0,0,0.05634726319718031,0,0.004694844304207648,0.003992021269537453
BLXyRlsjQBU,UCg7lal8IC-xPyKfgH4rdUcA,Akon & Vlad Get into Heated Debate Over Akon Doing 'Locked Up 2' with Tekashi (Part 7),24.0,2020-08-16 15:00:04+00:00,826753.0,14436.0,10719.0,263.0,0.0245358708834779,0.0,250.0,0.0,13.0,0.0,0.0,263.0,263.0,0.0,0.0,0,0,0.017461079669502257,0,0.0,0.0
OcXbdD_KyDo,UCQbkwWO1G1zGkPdHuMiv4Xw,POP-STAR - ROCKSTAR Parody,1.0,2020-08-16 21:27:55+00:00,204519.0,17212.0,1593.0,414.0,0.2598870056497175,1.0,225.0,1.0,189.0,1.0,2.0,412.0,414.0,0.0048309178743961,0.0044444444444444,0,0,0.08415844004713499,1,0.004819286435948865,0.004434597067865702
XD6zGTNTy0Q,UCjRkTl_HP4zOh3UFaThgRZw,SIDEMEN GUESS THE FAKE RAPPER,22.0,2020-08-16 18:39:11+00:00,863414.0,144301.0,7586.0,295.0,0.0388874242024782,0.0,244.0,0.0,51.0,0.0,0.0,295.0,295.0,0.0,0.0,0,1,0.1671283995858302,1,0.0,0.0
CXEDkqVCRvI,UCRXsUJyZKyByJixT_7mZ1Xg,"Sean O'Malley reacts to his TKO loss to Chito Vera at UFC 252, Michael Chandler on joining the UFC",17.0,2020-08-16 23:30:00+00:00,555530.0,3959.0,1674.0,259.0,0.1547192353643966,0.0,248.0,0.0,11.0,0.0,0.0,259.0,259.0,0.0,0.0,0,0,0.007126527820279733,0,0.0,0.0
B_Z4_wEs3q0,UC4uKK_YwAxTfad3x8cAJb6A,"Does Slapping A Chicken 100,000 Times Cook It?",24.0,2020-08-16 19:59:47+00:00,451510.0,41518.0,2915.0,388.0,0.1331046312178387,1.0,240.0,0.0,148.0,0.0,1.0,387.0,388.0,0.0025773195876288,0.0,0,0,0.09195366658545769,1,0.0025740039951727862,0.0
HaeWIOYSxn4,UCLMtDePlMyiqv2XC_ByNEVQ,Introducing Fudgy the Golden Retriever Puppy,15.0,2020-08-16 22:50:56+00:00,369575.0,26761.0,2769.0,260.0,0.0938967136150234,0.0,250.0,0.0,10.0,0.0,0.0,260.0,260.0,0.0,0.0,0,0,0.07241020090644659,0,0.0,0.0
F63Sldex_8I,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger LOVE this Crazy Chinese Cooking Video,23.0,2020-08-16 14:00:04+00:00,1736090.0,108725.0,5750.0,402.0,0.0699130434782608,1.0,248.0,0.0,154.0,0.0,1.0,401.0,402.0,0.0024875621890547,0.0,0,0,0.06262636153655629,0,0.002484473327661895,0.0
5EmogAQjN0w,UCdqp0KK_Io7TwK5cJMBvB0Q,Monstermax Grenades Climbing a 200ft Dune,22.0,2020-08-16 22:18:45+00:00,1047926.0,32103.0,2861.0,263.0,0.0919259000349528,0.0,249.0,0.0,14.0,0.0,0.0,263.0,263.0,0.0,0.0,0,0,0.0306347967318303,0,0.0,0.0
aoki_izFGOg,UCFHZHhZaH7Rc_FOMIzUziJA,MY NEW IRONS | LOVE THEM,17.0,2020-08-17 13:00:01+00:00,428393.0,20779.0,2354.0,414.0,0.1758708581138487,1.0,250.0,0.0,164.0,0.0,1.0,413.0,414.0,0.002415458937198,0.0,0,0,0.04850452738490125,0,0.0024125464053838474,0.0
Xmd7yQvEqPg,UCHlBaw2X5iYQGJhd5v718Zw,Sean O'Malley Devastating Foot Injury at UFC 252 - Doctor Explains What Happened!,17.0,2020-08-16 16:58:08+00:00,241798.0,5726.0,1144.0,288.0,0.2517482517482518,0.0,250.0,8.0,38.0,5.0,8.0,280.0,288.0,0.0277777777777777,0.02,0,0,0.023680923746267547,0,0.027398974188114367,0.019802627296179712
8eNcqqvVyxI,UCOpP5PqrzODWpFU961acUbg,We blew it! Inflating a tubeless bike tire until it fails catastrophically,26.0,2020-08-16 15:00:02+00:00,534109.0,34969.0,1677.0,264.0,0.1574239713774597,0.0,250.0,0.0,14.0,0.0,0.0,264.0,264.0,0.0,0.0,0,0,0.06547165466225059,0,0.0,0.0
WS18WGCUSng,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Battle Pass Trailer,20.0,2020-08-17 15:00:07+00:00,1934264.0,97629.0,9059.0,301.0,0.0332266254553482,0.0,245.0,0.0,56.0,0.0,0.0,301.0,301.0,0.0,0.0,0,0,0.0504734617404863,0,0.0,0.0
dYZlrfarCIs,UCET00YnetHT7tOpu12v8jxg,Barcelona vs. Bayern Munich | Champions League Quarterfinal Highlights | UCL on CBS Sports,17.0,2020-08-14 21:16:46+00:00,2420515.0,27253.0,10149.0,373.0,0.0367523893979702,0.0,250.0,0.0,123.0,0.0,0.0,373.0,373.0,0.0,0.0,1,0,0.011259174184006297,0,0.0,0.0
7mH-ug3Dgo8,UCja8sZ2T4ylIqjggA1Zuukg,UFC 252 Highlights | Miocic retains heavyweight title with decisive win over Cormier | CBS Sports HQ,17.0,2020-08-16 05:47:07+00:00,725824.0,3089.0,1220.0,267.0,0.2188524590163934,0.0,249.0,0.0,18.0,0.0,0.0,267.0,267.0,0.0,0.0,0,0,0.004255852658495723,0,0.0,0.0
GTwCNXEELOM,UCZU9T1ceaOgwfLRq7OKFU4Q,Linkin Park Music Pack on Beat Saber (Trailer),10.0,2020-08-17 13:06:59+00:00,239385.0,26858.0,1205.0,262.0,0.2174273858921162,0.0,250.0,0.0,12.0,0.0,0.0,262.0,262.0,0.0,0.0,0,0,0.11219583516093322,1,0.0,0.0
5NNO5Kb-PZo,UCBJycsmduvYEL83R_U4JriQ,Dope Tech: The iPad Pro Killer?!,28.0,2020-08-17 14:53:04+00:00,2184743.0,126228.0,8777.0,257.0,0.0292810755383388,0.0,250.0,0.0,7.0,0.0,0.0,257.0,257.0,0.0,0.0,1,0,0.05777704746050222,0,0.0,0.0
baJL6bXVJfE,UCLMtDePlMyiqv2XC_ByNEVQ,We've Moved To Canada,19.0,2020-08-16 13:36:50+00:00,318996.0,29934.0,4598.0,315.0,0.0685080469769465,0.0,250.0,2.0,65.0,2.0,2.0,313.0,315.0,0.0063492063492063,0.008,0,0,0.09383816724974609,1,0.006329135051647503,0.007968169649176874
BXe19AboYL4,UC2Ds30pkifFVD0CE08wF50g,How Anime Affected My Social Life,23.0,2020-08-16 20:49:34+00:00,271569.0,40830.0,3652.0,259.0,0.07092004381161,0.0,250.0,0.0,9.0,0.0,0.0,259.0,259.0,0.0,0.0,0,0,0.15034853020779249,1,0.0,0.0
MylGm1adUzo,UCT6iAerLNE-0J1S_E97UAuQ,Ghost of Tsushima Shocks Internet With Free Co-Op Multiplayer Mode,20.0,2020-08-17 16:04:27+00:00,284509.0,20784.0,4705.0,327.0,0.069500531349628,1.0,250.0,0.0,77.0,0.0,1.0,326.0,327.0,0.0030581039755351,0.0,0,0,0.07305217058159848,0,0.0030534374868902724,0.0
0C80BSgjb8M,UClW4jraMKz6Qj69lJf-tODA,YoungBoy Never Broke Again - Kacey talk,10.0,2020-08-13 19:43:00+00:00,8206876.0,366650.0,27083.0,117.0,0.0043200531698851,0.0,96.0,0.0,21.0,0.0,0.0,117.0,117.0,0.0,0.0,1,1,0.044675952213729074,0,0.0,0.0
AtOijk1pNvM,UCVSSpcmZD2PwPBqb8yKQKBA,Lakers vs. Trail Blazers an intriguing 1st-round NBA playoffs matchup | SportsCenter,17.0,2020-08-17 04:20:56+00:00,185918.0,1737.0,621.0,462.0,0.7439613526570048,0.0,165.0,0.0,297.0,0.0,0.0,462.0,462.0,0.0,0.0,0,0,0.00934282855882701,0,0.0,0.0
Fo0Ky9tiUUg,UCHu2KNu6TtJ0p4hpSW7Yv7Q,I Got a 3D PIXEL ART Maker - Awful or Amazing?...,24.0,2020-08-17 12:34:39+00:00,498579.0,40917.0,3427.0,264.0,0.077035307849431,0.0,249.0,0.0,15.0,0.0,0.0,264.0,264.0,0.0,0.0,0,0,0.08206723508210334,0,0.0,0.0
4fSGeKU5Mvw,UC4_UvLVosev2iuMrAL6Y5Lg,Pro Fighters react to Sean O'Malley's injury & loss to Marlon 'Chito' Vera at UFC 252,17.0,2020-08-16 04:22:15+00:00,255778.0,1013.0,914.0,641.0,0.7013129102844639,2.0,242.0,0.0,399.0,0.0,2.0,639.0,641.0,0.0031201248049922,0.0,0,0,0.0039604657163634085,0,0.0031152673169493475,0.0
0opZqh_TprM,UCtylTUUVIGY_i5afsQYeBZA,"Internet Money - Lemonade ft. Don Toliver, Gunna & Nav (Dir. by @_ColeBennett_)",24.0,2020-08-14 19:00:09+00:00,3298445.0,265453.0,14781.0,331.0,0.0223936134226371,0.0,242.0,0.0,89.0,0.0,0.0,331.0,331.0,0.0,0.0,1,1,0.08047822534557951,0,0.0,0.0
b8pSdMHicYw,UCQ2xsPeC159i2RzHAme1gmg,What Really Happened to Sean O'Malley vs Marlon Chito Vera 🥊 | UFC 252 Full Fight Recap,17.0,2020-08-16 05:30:01+00:00,391246.0,0.0,969.0,387.0,0.3993808049535604,1.0,249.0,1.0,138.0,1.0,2.0,385.0,387.0,0.0051679586563307,0.0040160642570281,0,0,0.0,0,0.005154650588664438,0.004008021397538806
5A0hhsYVO1Q,UCJ5v_MCY6GNUBTO8-D3XoAg,"Braun Strowman uses Alexa Bliss to entice “The Fiend” Bray Wyatt: SmackDown, August 14, 2020",17.0,2020-08-15 03:45:59+00:00,3569472.0,83505.0,9276.0,242.0,0.0260888313928417,0.0,217.0,0.0,25.0,0.0,0.0,242.0,242.0,0.0,0.0,1,0,0.023394216287450916,0,0.0,0.0
_rJYc_k-w84,UCrp8aFu6VjkZAY9Hhj6IrXA,ANNABELLE THE DOLL ESCAPED?,24.0,2020-08-15 17:20:29+00:00,306336.0,10062.0,2897.0,519.0,0.1791508457024508,0.0,225.0,2.0,294.0,1.0,2.0,517.0,519.0,0.0038535645472061,0.0044444444444444,0,0,0.03284628643058602,0,0.0038461585874782146,0.004434597067865702
ANdAEztmFiA,UC0ZV6M2THA81QT9hrVWJG3A,Meet Rampart – Apex Legends Character Trailer,20.0,2020-08-16 15:00:02+00:00,2324953.0,115915.0,12425.0,421.0,0.0338832997987927,0.0,248.0,0.0,173.0,0.0,0.0,421.0,421.0,0.0,0.0,1,0,0.04985692183885008,0,0.0,0.0
YNyFAro1E5M,UCojuFn_hfMyScH5hSHTBADQ,Polo G - Martin & Gina (Official Video),10.0,2020-08-13 15:00:11+00:00,5114431.0,364709.0,18426.0,301.0,0.0163356127211548,0.0,239.0,0.0,62.0,0.0,0.0,301.0,301.0,0.0,0.0,1,1,0.07130978988669512,0,0.0,0.0
4YxOo_o006k,UCbP35Xg465Vok5XAbd__DHg,WE SURPRISED FAZE RUG WITH THIS ...,24.0,2020-08-15 17:00:01+00:00,643045.0,35996.0,1857.0,258.0,0.1389337641357027,0.0,249.0,0.0,9.0,0.0,0.0,258.0,258.0,0.0,0.0,0,0,0.05597741993173106,0,0.0,0.0
_jj_-ElKrdM,UC6E2mP01ZLH_kbAyeazCNdg,BITTEN - by a GIANT CATFISH!,15.0,2020-08-15 13:00:18+00:00,756862.0,25770.0,2572.0,231.0,0.0898133748055987,0.0,225.0,0.0,6.0,0.0,0.0,231.0,231.0,0.0,0.0,0,0,0.03404847911508307,0,0.0,0.0
9ZgMQJ29utA,UChc-m3saf8K2oJHDSsnsj_A,THE KISSING BOOTH 2 - The Worst Sequel Ever Made,24.0,2020-08-15 20:44:05+00:00,340214.0,27646.0,2400.0,261.0,0.10875,0.0,250.0,0.0,11.0,0.0,0.0,261.0,261.0,0.0,0.0,0,0,0.08126061831670654,0,0.0,0.0
JJ9qodnOS2M,UCB9_VH_CNbbH4GfKu8qh63w,Zuko Fights for Honor in DEATH BATTLE!,24.0,2020-08-17 17:00:02+00:00,205257.0,11541.0,3475.0,294.0,0.0846043165467625,0.0,250.0,0.0,44.0,0.0,0.0,294.0,294.0,0.0,0.0,0,0,0.05622707142752744,0,0.0,0.0
